IPOJUCA-PE,,,,,,,,,PE,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"3,11",,,,,,,
ITAMBE-PE,,,,,,,,,PE,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"1,19",,,,,,,
ITAQUITINGA-PE,,,,,,,,,PE,,,,"763.294,72",,,,,,,,,-,,,,,,"763.294,72",,,,,,,,,"3.501.830,39",,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,,,,,PE,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"1,09",,,,,,,
MORENO-PE,,,,,,,,,PE,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"1.913.725,46",,,,,,,
PAULISTA-PE,,,,,,,,,PE,,,,"719.703,75",,,,,,,,,-,,,,,,"719.703,75",,,,,,,,,"3.289.882,25",,,,,,,
RECIFE-PE,,,,,,,,,PE,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"3,75",,,,,,,
SAO LOURENCO DA MATA-PE,,,,,,,,,PE,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"0,78",,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,,,,"3.772.882,63",,,,,,,,,-,,,,,,"3.772.882,63",,,,,,,,,"19.210.958,60",,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,,RJ,,,,"4.709.957,80",,,,,,,,,"3.775.195,11",,,,,,"8.485.152,91",,,,,,,,,"34.713.661,21",,,,,,,
APERIBE-RJ,,,,,,,,,RJ,,,,"311.513,44",,,,,,,,,-,,,,,,"311.513,44",,,,,,,,,"1.490.576,53",,,,,,,
ARARUAMA-RJ,,,,,,,,,RJ,,,,"576.299,87",,,,,,,,,-,,,,,,"576.299,87",,,,,,,,,"2.757.566,64",,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,,RJ,,,,"2.384.276,01",,,,,,,,,"1.459.826,16",,,,,,"3.844.102,17",,,,,,,,,"18.549.107,79",,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,,,RJ,,,,"420.543,15",,,,,,,,,"80.689,62",,,,,,"501.232,77",,,,,,,,,"2.404.592,23",,,,,,,
BARRA DO PIRAI-RJ,,,,,,,,,RJ,,,,"576.299,87",,,,,,,,,-,,,,,,"576.299,87",,,,,,,,,"2.757.566,64",,,,,,,
BARRA MANSA-RJ,,,,,,,,,RJ,,,,"1.342.730,64",,,,,,,,,-,,,,,,"1.342.730,64",,,,,,,,,"6.271.035,38",,,,,,,
BELFORD ROXO-RJ,,,,,,,,,RJ,,,,"623.026,89",,,,,,,,,-,,,,,,"623.026,89",,,,,,,,,"2.981.153,13",,,,,,,
BOM JARDIM-RJ,,,,,,,,,RJ,,,,"420.543,15",,,,,,,,,-,,,,,,"420.543,15",,,,,,,,,"2.012.278,35",,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,,,RJ,,,,"451.694,50",,,,,,,,,-,,,,,,"451.694,50",,,,,,,,,"2.161.336,00",,,,,,,
CABO FRIO-RJ,,,,,,,,,RJ,,,,"3.532.260,75",,,,,,,,,"6.939.882,16",,,,,,"10.472.142,91",,,,,,,,,"50.206.913,36",,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,,,RJ,,,,"2.455.934,57",,,,,,,,,-,,,,,,"2.455.934,57",,,,,,,,,"11.795.539,60",,,,,,,
CAMBUCI-RJ,,,,,,,,,RJ,,,,"358.240,46",,,,,,,,,-,,,,,,"358.240,46",,,,,,,,,"1.714.163,04",,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,,,RJ,,,,"3.532.260,75",,,,,,,,,"39.106.159,14",,,,,,"42.638.419,89",,,,,,,,,"205.172.676,58",,,,,,,
CANTAGALO-RJ,,,,,,,,,RJ,,,,"389.391,81",,,,,,,,,-,,,,,,"389.391,81",,,,,,,,,"1.863.220,69",,,,,,,
CARAPEBUS-RJ,,,,,,,,,RJ,,,,"1.854.436,89",,,,,,,,,"444.537,96",,,,,,"2.298.974,85",,,,,,,,,"11.259.289,98",,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,,,RJ,,,,"342.664,79",,,,,,,,,-,,,,,,"342.664,79",,,,,,,,,"1.639.634,21",,,,,,,
CARMO-RJ,,,,,,,,,RJ,,,,"373.816,13",,,,,,,,,-,,,,,,"373.816,13",,,,,,,,,"1.788.691,85",,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,,,RJ,,,,"2.384.276,01",,,,,,,,,"1.835.820,81",,,,,,"4.220.096,82",,,,,,,,,"20.601.170,99",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,,,RJ,,,,"389.391,81",,,,,,,,,-,,,,,,"389.391,81",,,,,,,,,"1.863.220,69",,,,,,,
CORDEIRO-RJ,,,,,,,,,RJ,,,,"389.391,81",,,,,,,,,-,,,,,,"389.391,81",,,,,,,,,"1.863.220,69",,,,,,,
DUAS BARRAS-RJ,,,,,,,,,RJ,,,,"327.089,12",,,,,,,,,-,,,,,,"327.089,12",,,,,,,,,"1.565.105,39",,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,,,RJ,,,,"3.532.260,75",,,,,,,,,"48.852,52",,,,,,"3.581.113,27",,,,,,,,,"17.747.711,76",,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,,,RJ,,,,"342.664,79",,,,,,,,,-,,,,,,"342.664,79",,,,,,,,,"1.639.634,21",,,,,,,
GUAPIMIRIM-RJ,,,,,,,,,RJ,,,,"2.625.309,37",,,,,,,,,"48.852,52",,,,,,"2.674.161,89",,,,,,,,,"13.094.029,29",,,,,,,
IGUABA GRANDE-RJ,,,,,,,,,RJ,,,,"389.391,81",,,,,,,,,-,,,,,,"389.391,81",,,,,,,,,"1.863.220,69",,,,,,,
ITABORAI-RJ,,,,,,,,,RJ,,,,"623.026,89",,,,,,,,,"48.852,52",,,,,,"671.879,41",,,,,,,,,"3.466.157,31",,,,,,,
ITAGUAI-RJ,,,,,,,,,RJ,,,,"560.724,20",,,,,,,,,"816,12",,,,,,"561.540,32",,,,,,,,,"2.687.207,30",,,,,,,
ITALVA-RJ,,,,,,,,,RJ,,,,"342.664,79",,,,,,,,,-,,,,,,"342.664,79",,,,,,,,,"1.639.634,21",,,,,,,
ITAOCARA-RJ,,,,,,,,,RJ,,,,"404.967,48",,,,,,,,,-,,,,,,"404.967,48",,,,,,,,,"1.937.749,53",,,,,,,
ITAPERUNA-RJ,,,,,,,,,RJ,,,,"560.724,20",,,,,,,,,-,,,,,,"560.724,20",,,,,,,,,"2.683.037,80",,,,,,,
ITATIAIA-RJ,,,,,,,,,RJ,,,,"436.118,82",,,,,,,,,-,,,,,,"436.118,82",,,,,,,,,"2.086.807,16",,,,,,,
JAPERI-RJ,,,,,,,,,RJ,,,,"1.280.427,95",,,,,,,,,-,,,,,,"1.280.427,95",,,,,,,,,"5.972.920,05",,,,,,,
LAJE DO MURIAE-RJ,,,,,,,,,RJ,,,,"311.513,44",,,,,,,,,-,,,,,,"311.513,44",,,,,,,,,"1.490.576,53",,,,,,,
MACAE-RJ,,,,,,,,,RJ,,,,"21.841.422,47",,,,,,,,,"9.377.886,16",,,,,,"31.219.308,63",,,,,,,,,"146.927.798,49",,,,,,,
MACUCO-RJ,,,,,,,,,RJ,,,,"311.513,44",,,,,,,,,-,,,,,,"311.513,44",,,,,,,,,"1.490.576,53",,,,,,,
MAGE-RJ,,,,,,,,,RJ,,,,"3.048.746,37",,,,,,,,,"48.852,52",,,,,,"3.097.598,89",,,,,,,,,"15.127.767,26",,,,,,,
MANGARATIBA-RJ,,,,,,,,,RJ,,,,"436.118,82",,,,,,,,,"2.831.396,33",,,,,,"3.267.515,15",,,,,,,,,"11.433.962,83",,,,,,,
MARICA-RJ,,,,,,,,,RJ,,,,"3.267.341,19",,,,,,,,,-,,,,,,"3.267.341,19",,,,,,,,,"13.040.261,99",,,,,,,
MENDES-RJ,,,,,,,,,RJ,,,,"373.816,13",,,,,,,,,-,,,,,,"373.816,13",,,,,,,,,"1.788.691,85",,,,,,,
MESQUITA-RJ,,,,,,,,,RJ,,,,"623.026,89",,,,,,,,,-,,,,,,"623.026,89",,,,,,,,,"2.981.153,13",,,,,,,
MIGUEL PEREIRA-RJ,,,,,,,,,RJ,,,,"420.543,15",,,,,,,,,-,,,,,,"420.543,15",,,,,,,,,"2.012.278,35",,,,,,,
MIRACEMA-RJ,,,,,,,,,RJ,,,,"420.543,15",,,,,,,,,-,,,,,,"420.543,15",,,,,,,,,"2.012.278,35",,,,,,,
NATIVIDADE-RJ,,,,,,,,,RJ,,,,"358.240,46",,,,,,,,,-,,,,,,"358.240,46",,,,,,,,,"1.714.163,04",,,,,,,
NILOPOLIS-RJ,,,,,,,,,RJ,,,,"623.026,89",,,,,,,,,-,,,,,,"623.026,89",,,,,,,,,"2.981.153,13",,,,,,,
NITEROI-RJ,,,,,,,,,RJ,,,,"3.532.260,75",,,,,,,,,"48.852,52",,,,,,"3.581.113,27",,,,,,,,,"17.747.711,76",,,,,,,
NOVA FRIBURGO-RJ,,,,,,,,,RJ,,,,"623.026,89",,,,,,,,,-,,,,,,"623.026,89",,,,,,,,,"2.981.153,13",,,,,,,
NOVA IGUACU-RJ,,,,,,,,,RJ,,,,"623.026,89",,,,,,,,,-,,,,,,"623.026,89",,,,,,,,,"2.981.153,13",,,,,,,
PARACAMBI-RJ,,,,,,,,,RJ,,,,"482.845,84",,,,,,,,,-,,,,,,"482.845,84",,,,,,,,,"2.310.393,66",,,,,,,
PARATI-RJ,,,,,,,,,RJ,,,,"2.560.889,04",,,,,,,,,"3.155.420,27",,,,,,"5.716.309,31",,,,,,,,,"23.518.033,55",,,,,,,
PATY DO ALFERES-RJ,,,,,,,,,RJ,,,,"420.543,15",,,,,,,,,-,,,,,,"420.543,15",,,,,,,,,"2.012.278,35",,,,,,,
PETROPOLIS-RJ,,,,,,,,,RJ,,,,"623.026,89",,,,,,,,,-,,,,,,"623.026,89",,,,,,,,,"2.981.153,13",,,,,,,
PINHEIRAL-RJ,,,,,,,,,RJ,,,,"404.967,48",,,,,,,,,-,,,,,,"404.967,48",,,,,,,,,"1.937.749,53",,,,,,,
PIRAI-RJ,,,,,,,,,RJ,,,,"1.140.246,90",,,,,,,,,-,,,,,,"1.140.246,90",,,,,,,,,"5.302.160,60",,,,,,,
PORCIUNCULA-RJ,,,,,,,,,RJ,,,,"373.816,13",,,,,,,,,-,,,,,,"373.816,13",,,,,,,,,"1.788.691,85",,,,,,,
PORTO REAL-RJ,,,,,,,,,RJ,,,,"358.240,46",,,,,,,,,-,,,,,,"358.240,46",,,,,,,,,"1.714.163,04",,,,,,,
QUATIS-RJ,,,,,,,,,RJ,,,,"342.664,79",,,,,,,,,-,,,,,,"342.664,79",,,,,,,,,"1.639.634,21",,,,,,,
QUEIMADOS-RJ,,,,,,,,,RJ,,,,"607.451,22",,,,,,,,,-,,,,,,"607.451,22",,,,,,,,,"2.906.624,29",,,,,,,
QUISSAMA-RJ,,,,,,,,,RJ,,,,"2.119.356,45",,,,,,,,,"4.211.511,17",,,,,,"6.330.867,62",,,,,,,,,"31.018.367,97",,,,,,,
RESENDE-RJ,,,,,,,,,RJ,,,,"591.875,55",,,,,,,,,-,,,,,,"591.875,55",,,,,,,,,"2.832.095,45",,,,,,,
RIO BONITO-RJ,,,,,,,,,RJ,,,,"498.421,51",,,,,,,,,-,,,,,,"498.421,51",,,,,,,,,"2.384.922,49",,,,,,,
RIO CLARO-RJ,,,,,,,,,RJ,,,,"373.816,13",,,,,,,,,-,,,,,,"373.816,13",,,,,,,,,"1.788.691,85",,,,,,,
RIO DAS FLORES-RJ,,,,,,,,,RJ,,,,"311.513,44",,,,,,,,,-,,,,,,"311.513,44",,,,,,,,,"1.490.576,53",,,,,,,
RIO DAS OSTRAS-RJ,,,,,,,,,RJ,,,,"3.090.728,16",,,,,,,,,"9.594.028,35",,,,,,"12.684.756,51",,,,,,,,,"61.525.325,34",,,,,,,
RIO DE JANEIRO-RJ,,,,,,,,,RJ,,,,"4.709.957,80",,,,,,,,,"203.410,59",,,,,,"4.913.368,39",,,,,,,,,"24.231.680,47",,,,,,,
SANTA MARIA MADALENA-RJ,,,,,,,,,RJ,,,,"327.089,12",,,,,,,,,-,,,,,,"327.089,12",,,,,,,,,"1.565.105,39",,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,,,,,RJ,,,,"482.845,84",,,,,,,,,-,,,,,,"482.845,84",,,,,,,,,"2.310.393,66",,,,,,,
SAO FIDELIS-RJ,,,,,,,,,RJ,,,,"467.270,17",,,,,,,,,-,,,,,,"467.270,17",,,,,,,,,"2.235.864,85",,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,,,,,RJ,,,,"482.845,84",,,,,,,,,-,,,,,,"482.845,84",,,,,,,,,"2.310.393,66",,,,,,,
SAO GONCALO-RJ,,,,,,,,,RJ,,,,"623.026,89",,,,,,,,,"48.852,52",,,,,,"671.879,41",,,,,,,,,"3.466.157,31",,,,,,,
SAO JOAO DA BARRA-RJ,,,,,,,,,RJ,,,,"2.472.582,52",,,,,,,,,"5.562.188,66",,,,,,"8.034.771,18",,,,,,,,,"37.330.575,92",,,,,,,
SAO JOAO DE MERITI-RJ,,,,,,,,,RJ,,,,"623.026,89",,,,,,,,,-,,,,,,"623.026,89",,,,,,,,,"2.981.153,13",,,,,,,
SAO JOSE DE UBA-RJ,,,,,,,,,RJ,,,,"311.513,44",,,,,,,,,-,,,,,,"311.513,44",,,,,,,,,"1.490.576,53",,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,,,,,RJ,,,,"389.391,81",,,,,,,,,-,,,,,,"389.391,81",,,,,,,,,"1.863.220,69",,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,,,,,RJ,,,,"545.148,53",,,,,,,,,-,,,,,,"545.148,53",,,,,,,,,"2.608.508,98",,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,,,,,RJ,,,,"311.513,44",,,,,,,,,-,,,,,,"311.513,44",,,,,,,,,"1.490.576,53",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAQUAREMA-RJ,,,,,,,,,RJ,,,,"513.997,19",,,,,,,,,-,,,,,,"513.997,19",,,,,,,,,"2.459.451,31",,,,,,,
SEROPEDICA-RJ,,,,,,,,,RJ,,,,"545.148,53",,,,,,,,,-,,,,,,"545.148,53",,,,,,,,,"2.608.508,98",,,,,,,
SILVA JARDIM-RJ,,,,,,,,,RJ,,,,"2.201.872,38",,,,,,,,,-,,,,,,"2.201.872,38",,,,,,,,,"10.575.311,39",,,,,,,
SUMIDOURO-RJ,,,,,,,,,RJ,,,,"358.240,46",,,,,,,,,-,,,,,,"358.240,46",,,,,,,,,"1.714.163,04",,,,,,,
TANGUA-RJ,,,,,,,,,RJ,,,,"436.118,82",,,,,,,,,-,,,,,,"436.118,82",,,,,,,,,"2.086.807,16",,,,,,,
TERESOPOLIS-RJ,,,,,,,,,RJ,,,,"623.026,89",,,,,,,,,-,,,,,,"623.026,89",,,,,,,,,"2.981.153,13",,,,,,,
TRAJANO DE MORAIS-RJ,,,,,,,,,RJ,,,,"311.513,44",,,,,,,,,-,,,,,,"311.513,44",,,,,,,,,"1.490.576,53",,,,,,,
VALENCA-RJ,,,,,,,,,RJ,,,,"529.572,86",,,,,,,,,-,,,,,,"529.572,86",,,,,,,,,"2.533.980,15",,,,,,,
VARRE-SAI-RJ,,,,,,,,,RJ,,,,"311.513,44",,,,,,,,,-,,,,,,"311.513,44",,,,,,,,,"1.490.576,53",,,,,,,
VASSOURAS-RJ,,,,,,,,,RJ,,,,"451.694,50",,,,,,,,,-,,,,,,"451.694,50",,,,,,,,,"2.161.336,00",,,,,,,
VOLTA REDONDA-RJ,,,,,,,,,RJ,,,,"1.342.730,64",,,,,,,,,-,,,,,,"1.342.730,64",,,,,,,,,"6.271.035,38",,,,,,,
RIO DE JANEIRO  TOTAL,,,,,,,,,,,,,"109.730.532,78",,,,,,,,,"88.871.883,73",,,,,,"198.602.416,51",,,,,,,,,"936.368.478,34",,,,,,,
ACARI-RN,,,,,,,,,RN,,,,"4.409,88",,,,,,,,,-,,,,,,"4.409,88",,,,,,,,,"17.981,64",,,,,,,
ACU-RN,,,,,,,,,RN,,,,"172.167,45",,,,,,,,,"87.664,52",,,,,,"259.831,97",,,,,,,,,"1.332.839,98",,,,,,,
AFONSO BEZERRA-RN,,,,,,,,,RN,,,,"4.663,52",,,,,,,,,"117,94",,,,,,"4.781,46",,,,,,,,,"19.888,50",,,,,,,
AGUA NOVA-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
ALEXANDRIA-RN,,,,,,,,,RN,,,,"4.619,87",,,,,,,,,-,,,,,,"4.619,87",,,,,,,,,"18.837,90",,,,,,,
ALMINO AFONSO-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
ALTO DO RODRIGUES-RN,,,,,,,,,RN,,,,"167.745,57",,,,,,,,,"76.866,16",,,,,,"244.611,73",,,,,,,,,"1.359.320,83",,,,,,,
ANTONIO MARTINS-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
APODI-RN,,,,,,,,,RN,,,,"230.577,73",,,,,,,,,"150.433,93",,,,,,"381.011,66",,,,,,,,,"1.696.671,50",,,,,,,
AREIA BRANCA-RN,,,,,,,,,RN,,,,"374.140,23",,,,,,,,,"298.974,93",,,,,,"673.115,16",,,,,,,,,"7.570.595,67",,,,,,,
AUGUSTO SEVERO-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
BARAUNA-RN,,,,,,,,,RN,,,,"5.459,85",,,,,,,,,-,,,,,,"5.459,85",,,,,,,,,"22.263,14",,,,,,,
CAICO-RN,,,,,,,,,RN,,,,"6.929,81",,,,,,,,,-,,,,,,"6.929,81",,,,,,,,,"28.256,88",,,,,,,
CARAUBAS-RN,,,,,,,,,RN,,,,"130.852,74",,,,,,,,,"70.782,26",,,,,,"201.635,00",,,,,,,,,"1.113.607,88",,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
CARNAUBAIS-RN,,,,,,,,,RN,,,,"68.887,28",,,,,,,,,"11.147,92",,,,,,"80.035,20",,,,,,,,,"438.925,21",,,,,,,
CERRO CORA-RN,,,,,,,,,RN,,,,"4.409,88",,,,,,,,,-,,,,,,"4.409,88",,,,,,,,,"17.981,64",,,,,,,
CORONEL JOAO PESSOA-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
CRUZETA-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
CURRAIS NOVOS-RN,,,,,,,,,RN,,,,"6.509,82",,,,,,,,,-,,,,,,"6.509,82",,,,,,,,,"26.544,34",,,,,,,
DOUTOR SEVERIANO-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
ENCANTO-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
EQUADOR-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
FELIPE GUERRA-RN,,,,,,,,,RN,,,,"101.035,52",,,,,,,,,"44.646,87",,,,,,"145.682,39",,,,,,,,,"873.673,74",,,,,,,
FLORANIA-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
FRANCISCO DANTAS-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
FRUTUOSO GOMES-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
GALINHOS-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,"52.266,02",,,,,,"56.465,90",,,,,,,,,"268.132,27",,,,,,,
GOIANINHA-RN,,,,,,,,,RN,,,,"763.294,72",,,,,,,,,-,,,,,,"763.294,72",,,,,,,,,"3.501.838,11",,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,,,,,RN,,,,"182.482,46",,,,,,,,,"114.558,75",,,,,,"297.041,21",,,,,,,,,"1.416.437,70",,,,,,,
GROSSOS-RN,,,,,,,,,RN,,,,"63.358,33",,,,,,,,,"45.304,82",,,,,,"108.663,15",,,,,,,,,"498.984,43",,,,,,,
GUAMARE-RN,,,,,,,,,RN,,,,"1.288.208,42",,,,,,,,,"579.284,42",,,,,,"1.867.492,84",,,,,,,,,"7.882.621,73",,,,,,,
IELMO MARINHO-RN,,,,,,,,,RN,,,,"763.294,72",,,,,,,,,-,,,,,,"763.294,72",,,,,,,,,"3.501.838,11",,,,,,,
IPANGUACU-RN,,,,,,,,,RN,,,,"4.619,87",,,,,,,,,-,,,,,,"4.619,87",,,,,,,,,"18.837,90",,,,,,,
IPUEIRA-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
ITAJA-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
ITAU-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
JANDAIRA-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
JANDUIS-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
JARDIM DE PIRANHAS-RN,,,,,,,,,RN,,,,"4.619,87",,,,,,,,,-,,,,,,"4.619,87",,,,,,,,,"18.837,90",,,,,,,
JARDIM DO SERIDO-RN,,,,,,,,,RN,,,,"4.619,87",,,,,,,,,-,,,,,,"4.619,87",,,,,,,,,"18.837,90",,,,,,,
JOAO DIAS-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
JOSE DA PENHA-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
JUCURUTU-RN,,,,,,,,,RN,,,,"5.039,86",,,,,,,,,-,,,,,,"5.039,86",,,,,,,,,"20.550,44",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAGOA NOVA-RN,,,,,,,,,RN,,,,"4.619,87",,,,,,,,,-,,,,,,"4.619,87",,,,,,,,,"18.837,90",,,,,,,
LUCRECIA-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
LUIS GOMES-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
MACAIBA-RN,,,,,,,,,RN,,,,"763.294,72",,,,,,,,,-,,,,,,"763.294,72",,,,,,,,,"3.501.838,11",,,,,,,
MACAU-RN,,,,,,,,,RN,,,,"1.506.595,89",,,,,,,,,"412.446,04",,,,,,"1.919.041,93",,,,,,,,,"8.717.955,92",,,,,,,
MAJOR SALES-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
MARCELINO VIEIRA-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
MARTINS-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
MESSIAS TARGINO-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
MOSSORO-RN,,,,,,,,,RN,,,,"851.412,06",,,,,,,,,"686.692,63",,,,,,"1.538.104,69",,,,,,,,,"7.576.213,03",,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
OURO BRANCO-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
PARANA-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
PARAU-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
PARELHAS-RN,,,,,,,,,RN,,,,"5.249,86",,,,,,,,,-,,,,,,"5.249,86",,,,,,,,,"21.406,74",,,,,,,
PATU-RN,,,,,,,,,RN,,,,"4.409,88",,,,,,,,,-,,,,,,"4.409,88",,,,,,,,,"17.981,64",,,,,,,
PAU DOS FERROS-RN,,,,,,,,,RN,,,,"5.669,85",,,,,,,,,-,,,,,,"5.669,85",,,,,,,,,"23.119,27",,,,,,,
PEDRO AVELINO-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
PENDENCIAS-RN,,,,,,,,,RN,,,,"1.350.901,01",,,,,,,,,"97.682,30",,,,,,"1.448.583,31",,,,,,,,,"6.427.492,55",,,,,,,
PILOES-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
PORTALEGRE-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
PORTO DO MANGUE-RN,,,,,,,,,RN,,,,"106.355,99",,,,,,,,,"259.005,68",,,,,,"365.361,67",,,,,,,,,"1.369.109,48",,,,,,,
RAFAEL FERNANDES-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
RAFAEL GODEIRO-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
RIACHO DA CRUZ-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
RIACHO DE SANTANA-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
RODOLFO FERNANDES-RN,,,,,,,,,RN,,,,"4.199,88",,,,,,,,,-,,,,,,"4.199,88",,,,,,,,,"17.125,37",,,,,,,
