PRAINHA-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
SANTAREM-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
TERRA SANTA-PA,,,,,,,,,PA,,,-,,,,,,,"7.208,13",,,,,,,"7.208,13",,,,,,,,,,"24.022,26",,,,,,,,,,
PARA  TOTAL,,,,,,,,,,,,-,,,,,,,"122.538,21",,,,,,,"122.538,21",,,,,,,,,,"408.378,42",,,,,,,,,,
ALHANDRA-PB,,,,,,,,,PB,,,"1.306.101,53",,,,,,,-,,,,,,,"1.306.101,53",,,,,,,,,,"8.641.093,54",,,,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,,,"1.306.101,53",,,,,,,-,,,,,,,"1.306.101,53",,,,,,,,,,"8.641.093,54",,,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,,PE,,,"1.212.693,40",,,,,,,-,,,,,,,"1.212.693,40",,,,,,,,,,"3.442.662,33",,,,,,,,,,
GOIANA-PE,,,,,,,,,PE,,,"0,15",,,,,,,-,,,,,,,"0,15",,,,,,,,,,"2.229.965,11",,,,,,,,,,
ITAQUITINGA-PE,,,,,,,,,PE,,,"1.212.693,40",,,,,,,-,,,,,,,"1.212.693,40",,,,,,,,,,"3.442.664,49",,,,,,,,,,
PAULISTA-PE,,,,,,,,,PE,,,"1.149.849,88",,,,,,,-,,,,,,,"1.149.849,88",,,,,,,,,,"3.255.515,18",,,,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,,,"3.575.236,83",,,,,,,-,,,,,,,"3.575.236,83",,,,,,,,,,"12.370.807,11",,,,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,,RJ,,,"6.444.232,61",,,,,,,"2.760.400,39",,,,,,,"9.204.633,00",,,,,,,,,,"25.420.008,53",,,,,,,,,,
APERIBE-RJ,,,,,,,,,RJ,,,"482.357,48",,,,,,,-,,,,,,,"482.357,48",,,,,,,,,,"1.374.685,56",,,,,,,,,,
ARARUAMA-RJ,,,,,,,,,RJ,,,"872.837,34",,,,,,,-,,,,,,,"872.837,34",,,,,,,,,,"2.487.279,43",,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,,RJ,,,"2.959.759,93",,,,,,,"2.383.254,74",,,,,,,"5.343.014,67",,,,,,,,,,"15.485.987,20",,,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,,,RJ,,,"2.959.759,93",,,,,,,"348.809,29",,,,,,,"3.308.569,22",,,,,,,,,,"9.929.721,45",,,,,,,,,,
BARRA DO PIRAI-RJ,,,,,,,,,RJ,,,"826.898,53",,,,,,,-,,,,,,,"826.898,53",,,,,,,,,,"2.355.489,45",,,,,,,,,,
BARRA MANSA-RJ,,,,,,,,,RJ,,,"918.776,14",,,,,,,-,,,,,,,"918.776,14",,,,,,,,,,"2.527.382,09",,,,,,,,,,
BELFORD ROXO-RJ,,,,,,,,,RJ,,,"918.776,14",,,,,,,-,,,,,,,"918.776,14",,,,,,,,,,"2.617.724,03",,,,,,,,,,
BOM JARDIM-RJ,,,,,,,,,RJ,,,"620.173,90",,,,,,,-,,,,,,,"620.173,90",,,,,,,,,,"1.766.971,58",,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,,,RJ,,,"666.112,71",,,,,,,-,,,,,,,"666.112,71",,,,,,,,,,"1.897.813,13",,,,,,,,,,
CABO FRIO-RJ,,,,,,,,,RJ,,,"4.384.829,53",,,,,,,"11.735.180,56",,,,,,,"16.120.010,09",,,,,,,,,,"45.046.721,29",,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,,,RJ,,,"3.473.816,57",,,,,,,-,,,,,,,"3.473.816,57",,,,,,,,,,"10.017.115,60",,,,,,,,,,
CAMBUCI-RJ,,,,,,,,,RJ,,,"528.296,29",,,,,,,-,,,,,,,"528.296,29",,,,,,,,,,"1.505.180,96",,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,,,RJ,,,"4.384.829,53",,,,,,,"50.430.873,91",,,,,,,"54.815.703,44",,,,,,,,,,"158.031.083,45",,,,,,,,,,
CANTAGALO-RJ,,,,,,,,,RJ,,,"574.235,09",,,,,,,-,,,,,,,"574.235,09",,,,,,,,,,"1.636.085,23",,,,,,,,,,
CARAPEBUS-RJ,,,,,,,,,RJ,,,"2.411.656,24",,,,,,,"716.627,54",,,,,,,"3.128.283,78",,,,,,,,,,"9.410.685,73",,,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,,,RJ,,,"505.326,87",,,,,,,-,,,,,,,"505.326,87",,,,,,,,,,"1.439.753,72",,,,,,,,,,
CARMO-RJ,,,,,,,,,RJ,,,"551.265,68",,,,,,,-,,,,,,,"551.265,68",,,,,,,,,,"1.570.634,43",,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,,,RJ,,,"3.179.001,42",,,,,,,"3.347.147,56",,,,,,,"6.526.148,98",,,,,,,,,,"18.818.782,82",,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,,,RJ,,,"597.204,49",,,,,,,-,,,,,,,"597.204,49",,,,,,,,,,"1.701.964,66",,,,,,,,,,
CORDEIRO-RJ,,,,,,,,,RJ,,,"597.204,49",,,,,,,-,,,,,,,"597.204,49",,,,,,,,,,"1.701.954,89",,,,,,,,,,
DUAS BARRAS-RJ,,,,,,,,,RJ,,,"482.357,48",,,,,,,-,,,,,,,"482.357,48",,,,,,,,,,"1.374.303,29",,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,,,RJ,,,"4.384.829,53",,,,,,,"269.254,45",,,,,,,"4.654.083,98",,,,,,,,,,"14.038.905,09",,,,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,,,RJ,,,"505.326,87",,,,,,,-,,,,,,,"505.326,87",,,,,,,,,,"1.439.752,29",,,,,,,,,,
GUAPIMIRIM-RJ,,,,,,,,,RJ,,,"3.833.176,92",,,,,,,"269.254,45",,,,,,,"4.102.431,37",,,,,,,,,,"11.860.282,04",,,,,,,,,,
IGUABA GRANDE-RJ,,,,,,,,,RJ,,,"597.204,49",,,,,,,-,,,,,,,"597.204,49",,,,,,,,,,"1.701.966,35",,,,,,,,,,
ITABORAI-RJ,,,,,,,,,RJ,,,"918.776,14",,,,,,,"269.254,45",,,,,,,"1.188.030,59",,,,,,,,,,"3.422.204,57",,,,,,,,,,
ITAGUAI-RJ,,,,,,,,,RJ,,,"4.055.807,26",,,,,,,"416,76",,,,,,,"4.056.224,02",,,,,,,,,,"5.631.365,99",,,,,,,,,,
ITALVA-RJ,,,,,,,,,RJ,,,"528.296,29",,,,,,,-,,,,,,,"528.296,29",,,,,,,,,,"1.505.149,15",,,,,,,,,,
ITAOCARA-RJ,,,,,,,,,RJ,,,"597.204,49",,,,,,,-,,,,,,,"597.204,49",,,,,,,,,,"1.701.521,85",,,,,,,,,,
ITAPERUNA-RJ,,,,,,,,,RJ,,,"826.898,53",,,,,,,-,,,,,,,"826.898,53",,,,,,,,,,"2.355.949,20",,,,,,,,,,
ITATIAIA-RJ,,,,,,,,,RJ,,,"643.143,30",,,,,,,-,,,,,,,"643.143,30",,,,,,,,,,"1.832.399,49",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAPERI-RJ,,,,,,,,,RJ,,,"826.898,53",,,,,,,-,,,,,,,"826.898,53",,,,,,,,,,"2.265.544,38",,,,,,,,,,
LAJE DO MURIAE-RJ,,,,,,,,,RJ,,,"459.388,07",,,,,,,-,,,,,,,"459.388,07",,,,,,,,,,"1.308.849,80",,,,,,,,,,
MACAE-RJ,,,,,,,,,RJ,,,"31.766.524,21",,,,,,,"9.781.272,81",,,,,,,"41.547.797,02",,,,,,,,,,"120.003.976,87",,,,,,,,,,
MACUCO-RJ,,,,,,,,,RJ,,,"459.388,07",,,,,,,-,,,,,,,"459.388,07",,,,,,,,,,"1.308.865,58",,,,,,,,,,
MAGE-RJ,,,,,,,,,RJ,,,"4.432.110,81",,,,,,,"269.254,45",,,,,,,"4.701.365,26",,,,,,,,,,"13.587.375,79",,,,,,,,,,
MANGARATIBA-RJ,,,,,,,,,RJ,,,"689.082,11",,,,,,,"2.070.300,30",,,,,,,"2.759.382,41",,,,,,,,,,"6.985.423,75",,,,,,,,,,
MARICA-RJ,,,,,,,,,RJ,,,"4.165.588,05",,,,,,,"3.215.718,94",,,,,,,"7.381.306,99",,,,,,,,,,"21.562.946,35",,,,,,,,,,
MENDES-RJ,,,,,,,,,RJ,,,"551.265,68",,,,,,,-,,,,,,,"551.265,68",,,,,,,,,,"1.570.573,89",,,,,,,,,,
MESQUITA-RJ,,,,,,,,,RJ,,,"918.776,14",,,,,,,-,,,,,,,"918.776,14",,,,,,,,,,"2.617.734,05",,,,,,,,,,
MIGUEL PEREIRA-RJ,,,,,,,,,RJ,,,"620.173,90",,,,,,,-,,,,,,,"620.173,90",,,,,,,,,,"1.766.965,82",,,,,,,,,,
MIRACEMA-RJ,,,,,,,,,RJ,,,"620.173,90",,,,,,,-,,,,,,,"620.173,90",,,,,,,,,,"1.766.965,57",,,,,,,,,,
NATIVIDADE-RJ,,,,,,,,,RJ,,,"528.296,29",,,,,,,-,,,,,,,"528.296,29",,,,,,,,,,"1.505.194,22",,,,,,,,,,
NILOPOLIS-RJ,,,,,,,,,RJ,,,"918.776,14",,,,,,,-,,,,,,,"918.776,14",,,,,,,,,,"2.617.692,05",,,,,,,,,,
NITEROI-RJ,,,,,,,,,RJ,,,"4.384.829,53",,,,,,,"2.455.277,99",,,,,,,"6.840.107,52",,,,,,,,,,"19.967.986,01",,,,,,,,,,
NOVA FRIBURGO-RJ,,,,,,,,,RJ,,,"918.776,14",,,,,,,-,,,,,,,"918.776,14",,,,,,,,,,"2.617.738,72",,,,,,,,,,
NOVA IGUACU-RJ,,,,,,,,,RJ,,,"918.776,14",,,,,,,-,,,,,,,"918.776,14",,,,,,,,,,"2.617.733,80",,,,,,,,,,
PARACAMBI-RJ,,,,,,,,,RJ,,,"712.051,52",,,,,,,-,,,,,,,"712.051,52",,,,,,,,,,"2.028.740,67",,,,,,,,,,
PARATI-RJ,,,,,,,,,RJ,,,"3.288.622,15",,,,,,,"3.864.786,53",,,,,,,"7.153.408,68",,,,,,,,,,"20.895.107,67",,,,,,,,,,
PATY DO ALFERES-RJ,,,,,,,,,RJ,,,"620.173,90",,,,,,,-,,,,,,,"620.173,90",,,,,,,,,,"1.766.965,57",,,,,,,,,,
PETROPOLIS-RJ,,,,,,,,,RJ,,,"918.776,14",,,,,,,-,,,,,,,"918.776,14",,,,,,,,,,"2.617.724,03",,,,,,,,,,
PINHEIRAL-RJ,,,,,,,,,RJ,,,"597.204,49",,,,,,,-,,,,,,,"597.204,49",,,,,,,,,,"1.701.527,86",,,,,,,,,,
PIRAI-RJ,,,,,,,,,RJ,,,"620.173,90",,,,,,,-,,,,,,,"620.173,90",,,,,,,,,,"1.676.613,86",,,,,,,,,,
PORCIUNCULA-RJ,,,,,,,,,RJ,,,"551.265,68",,,,,,,-,,,,,,,"551.265,68",,,,,,,,,,"1.570.600,20",,,,,,,,,,
PORTO REAL-RJ,,,,,,,,,RJ,,,"551.265,68",,,,,,,-,,,,,,,"551.265,68",,,,,,,,,,"1.571.078,20",,,,,,,,,,
QUATIS-RJ,,,,,,,,,RJ,,,"505.326,87",,,,,,,-,,,,,,,"505.326,87",,,,,,,,,,"1.439.750,12",,,,,,,,,,
QUEIMADOS-RJ,,,,,,,,,RJ,,,"895.806,75",,,,,,,-,,,,,,,"895.806,75",,,,,,,,,,"2.552.296,13",,,,,,,,,,
QUISSAMA-RJ,,,,,,,,,RJ,,,"2.850.139,19",,,,,,,"4.724.204,33",,,,,,,"7.574.343,52",,,,,,,,,,"23.136.492,10",,,,,,,,,,
RESENDE-RJ,,,,,,,,,RJ,,,"872.837,34",,,,,,,-,,,,,,,"872.837,34",,,,,,,,,,"2.486.853,84",,,,,,,,,,
RIO BONITO-RJ,,,,,,,,,RJ,,,"735.020,91",,,,,,,-,,,,,,,"735.020,91",,,,,,,,,,"2.094.129,22",,,,,,,,,,
RIO CLARO-RJ,,,,,,,,,RJ,,,"551.265,68",,,,,,,-,,,,,,,"551.265,68",,,,,,,,,,"1.570.549,47",,,,,,,,,,
RIO DAS FLORES-RJ,,,,,,,,,RJ,,,"459.388,07",,,,,,,-,,,,,,,"459.388,07",,,,,,,,,,"1.308.849,80",,,,,,,,,,
RIO DAS OSTRAS-RJ,,,,,,,,,RJ,,,"4.055.967,31",,,,,,,"11.953.894,67",,,,,,,"16.009.861,98",,,,,,,,,,"46.735.958,42",,,,,,,,,,
RIO DE JANEIRO-RJ,,,,,,,,,RJ,,,"6.444.232,61",,,,,,,"1.495.118,96",,,,,,,"7.939.351,57",,,,,,,,,,"23.085.942,99",,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,,,,,RJ,,,"482.357,48",,,,,,,-,,,,,,,"482.357,48",,,,,,,,,,"1.374.306,78",,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,,,,,RJ,,,"712.051,52",,,,,,,-,,,,,,,"712.051,52",,,,,,,,,,"2.028.744,27",,,,,,,,,,
SAO FIDELIS-RJ,,,,,,,,,RJ,,,"689.082,11",,,,,,,-,,,,,,,"689.082,11",,,,,,,,,,"1.963.300,19",,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,,,,,RJ,,,"712.051,52",,,,,,,-,,,,,,,"712.051,52",,,,,,,,,,"2.028.730,65",,,,,,,,,,
SAO GONCALO-RJ,,,,,,,,,RJ,,,"918.776,14",,,,,,,"269.254,45",,,,,,,"1.188.030,59",,,,,,,,,,"3.422.157,26",,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,,,,,RJ,,,"3.179.001,42",,,,,,,"8.389.806,89",,,,,,,"11.568.808,31",,,,,,,,,,"35.464.557,24",,,,,,,,,,
SAO JOAO DE MERITI-RJ,,,,,,,,,RJ,,,"918.776,14",,,,,,,-,,,,,,,"918.776,14",,,,,,,,,,"2.617.734,05",,,,,,,,,,
SAO JOSE DE UBA-RJ,,,,,,,,,RJ,,,"459.388,07",,,,,,,-,,,,,,,"459.388,07",,,,,,,,,,"1.308.867,02",,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,,,,,RJ,,,"597.204,49",,,,,,,-,,,,,,,"597.204,49",,,,,,,,,,"1.701.969,95",,,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,,,,,RJ,,,"826.898,53",,,,,,,-,,,,,,,"826.898,53",,,,,,,,,,"2.356.403,47",,,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,,,,,RJ,,,"459.388,07",,,,,,,-,,,,,,,"459.388,07",,,,,,,,,,"1.308.867,02",,,,,,,,,,
SAQUAREMA-RJ,,,,,,,,,RJ,,,"803.929,13",,,,,,,-,,,,,,,"803.929,13",,,,,,,,,,"2.291.402,93",,,,,,,,,,
SEROPEDICA-RJ,,,,,,,,,RJ,,,"803.929,13",,,,,,,-,,,,,,,"803.929,13",,,,,,,,,,"2.290.517,31",,,,,,,,,,
SILVA JARDIM-RJ,,,,,,,,,RJ,,,"3.114.456,25",,,,,,,-,,,,,,,"3.114.456,25",,,,,,,,,,"8.980.820,91",,,,,,,,,,
SUMIDOURO-RJ,,,,,,,,,RJ,,,"528.296,29",,,,,,,-,,,,,,,"528.296,29",,,,,,,,,,"1.505.197,10",,,,,,,,,,
TANGUA-RJ,,,,,,,,,RJ,,,"643.143,30",,,,,,,-,,,,,,,"643.143,30",,,,,,,,,,"1.832.413,83",,,,,,,,,,
TERESOPOLIS-RJ,,,,,,,,,RJ,,,"918.776,14",,,,,,,-,,,,,,,"918.776,14",,,,,,,,,,"2.617.734,05",,,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,,,,,RJ,,,"482.357,48",,,,,,,-,,,,,,,"482.357,48",,,,,,,,,,"1.374.753,19",,,,,,,,,,
VALENCA-RJ,,,,,,,,,RJ,,,"780.959,74",,,,,,,-,,,,,,,"780.959,74",,,,,,,,,,"2.225.073,97",,,,,,,,,,
VARRE-SAI-RJ,,,,,,,,,RJ,,,"459.388,07",,,,,,,-,,,,,,,"459.388,07",,,,,,,,,,"1.308.867,02",,,,,,,,,,
VASSOURAS-RJ,,,,,,,,,RJ,,,"666.112,71",,,,,,,-,,,,,,,"666.112,71",,,,,,,,,,"1.897.857,20",,,,,,,,,,
VOLTA REDONDA-RJ,,,,,,,,,RJ,,,"918.776,14",,,,,,,-,,,,,,,"918.776,14",,,,,,,,,,"2.527.375,62",,,,,,,,,,
RIO DE JANEIRO  TOTAL,,,,,,,,,,,,"154.713.813,98",,,,,,,"121.019.364,42",,,,,,,"275.733.178,40",,,,,,,,,,"790.345.222,37",,,,,,,,,,
ACARI-RN,,,,,,,,,RN,,,"3.906,27",,,,,,,-,,,,,,,"3.906,27",,,,,,,,,,"10.946,82",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACU-RN,,,,,,,,,RN,,,"322.802,09",,,,,,,"128.928,38",,,,,,,"451.730,47",,,,,,,,,,"1.364.488,67",,,,,,,,,,
AFONSO BEZERRA-RN,,,,,,,,,RN,,,"83.760,15",,,,,,,"323,54",,,,,,,"84.083,69",,,,,,,,,,"92.569,36",,,,,,,,,,
AGUA NOVA-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
ALEXANDRIA-RN,,,,,,,,,RN,,,"4.092,28",,,,,,,-,,,,,,,"4.092,28",,,,,,,,,,"11.468,10",,,,,,,,,,
ALMINO AFONSO-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
ALTO DO RODRIGUES-RN,,,,,,,,,RN,,,"2.357.475,78",,,,,,,"117.545,50",,,,,,,"2.475.021,28",,,,,,,,,,"6.923.466,06",,,,,,,,,,
ANGICOS-RN,,,,,,,,,RN,,,"3.193,51",,,,,,,"2.059,81",,,,,,,"5.253,32",,,,,,,,,,"16.442,82",,,,,,,,,,
ANTONIO MARTINS-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
APODI-RN,,,,,,,,,RN,,,"280.056,55",,,,,,,"160.263,86",,,,,,,"440.320,41",,,,,,,,,,"1.453.949,86",,,,,,,,,,
AREIA BRANCA-RN,,,,,,,,,RN,,,"469.908,35",,,,,,,"313.140,09",,,,,,,"783.048,44",,,,,,,,,,"2.362.738,60",,,,,,,,,,
AUGUSTO SEVERO-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
BARAUNA-RN,,,,,,,,,RN,,,"5.022,35",,,,,,,-,,,,,,,"5.022,35",,,,,,,,,,"14.074,49",,,,,,,,,,
CAICO-RN,,,,,,,,,RN,,,"6.138,43",,,,,,,-,,,,,,,"6.138,43",,,,,,,,,,"17.202,17",,,,,,,,,,
CARAUBAS-RN,,,,,,,,,RN,,,"156.221,50",,,,,,,"59.660,99",,,,,,,"215.882,49",,,,,,,,,,"680.508,42",,,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
CARNAUBAIS-RN,,,,,,,,,RN,,,"263.620,97",,,,,,,"112.846,42",,,,,,,"376.467,39",,,,,,,,,,"1.144.182,36",,,,,,,,,,
CERRO CORA-RN,,,,,,,,,RN,,,"3.906,27",,,,,,,-,,,,,,,"3.906,27",,,,,,,,,,"10.946,82",,,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
CRUZETA-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
CURRAIS NOVOS-RN,,,,,,,,,RN,,,"5.766,40",,,,,,,-,,,,,,,"5.766,40",,,,,,,,,,"16.159,60",,,,,,,,,,
DOUTOR SEVERIANO-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
ENCANTO-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
EQUADOR-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
FELIPE GUERRA-RN,,,,,,,,,RN,,,"145.632,95",,,,,,,"43.435,15",,,,,,,"189.068,10",,,,,,,,,,"562.068,17",,,,,,,,,,
FLORANIA-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
FRANCISCO DANTAS-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
FRUTUOSO GOMES-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
GALINHOS-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,"43.616,84",,,,,,,"47.337,10",,,,,,,,,,"163.997,98",,,,,,,,,,
GOIANINHA-RN,,,,,,,,,RN,,,"1.212.693,40",,,,,,,-,,,,,,,"1.212.693,40",,,,,,,,,,"3.442.663,41",,,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,,,,,RN,,,"252.224,91",,,,,,,"143.315,07",,,,,,,"395.539,98",,,,,,,,,,"1.239.556,50",,,,,,,,,,
GROSSOS-RN,,,,,,,,,RN,,,"55.614,76",,,,,,,"49.402,09",,,,,,,"105.016,85",,,,,,,,,,"299.888,12",,,,,,,,,,
GUAMARE-RN,,,,,,,,,RN,,,"2.206.189,34",,,,,,,"564.210,96",,,,,,,"2.770.400,30",,,,,,,,,,"7.635.581,59",,,,,,,,,,
IELMO MARINHO-RN,,,,,,,,,RN,,,"1.212.693,40",,,,,,,-,,,,,,,"1.212.693,40",,,,,,,,,,"3.442.661,61",,,,,,,,,,
IPANGUACU-RN,,,,,,,,,RN,,,"4.092,28",,,,,,,-,,,,,,,"4.092,28",,,,,,,,,,"11.468,10",,,,,,,,,,
IPUEIRA-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
ITAJA-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
ITAU-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
JANDAIRA-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
JANDUIS-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
JARDIM DE PIRANHAS-RN,,,,,,,,,RN,,,"4.092,28",,,,,,,-,,,,,,,"4.092,28",,,,,,,,,,"11.468,10",,,,,,,,,,
JARDIM DO SERIDO-RN,,,,,,,,,RN,,,"4.092,28",,,,,,,-,,,,,,,"4.092,28",,,,,,,,,,"11.468,10",,,,,,,,,,
JOAO DIAS-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
JOSE DA PENHA-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
JUCURUTU-RN,,,,,,,,,RN,,,"4.464,31",,,,,,,-,,,,,,,"4.464,31",,,,,,,,,,"12.510,66",,,,,,,,,,
LAGOA NOVA-RN,,,,,,,,,RN,,,"4.092,28",,,,,,,-,,,,,,,"4.092,28",,,,,,,,,,"11.468,10",,,,,,,,,,
LUCRECIA-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
LUIS GOMES-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
MACAIBA-RN,,,,,,,,,RN,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,"1.407,47",,,,,,,,,,
MACAU-RN,,,,,,,,,RN,,,"2.474.264,87",,,,,,,"465.053,15",,,,,,,"2.939.318,02",,,,,,,,,,"8.218.629,36",,,,,,,,,,
MAJOR SALES-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
MARCELINO VIEIRA-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
MARTINS-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
MESSIAS TARGINO-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
MOSSORO-RN,,,,,,,,,RN,,,"1.209.558,07",,,,,,,"947.766,47",,,,,,,"2.157.324,54",,,,,,,,,,"6.503.410,25",,,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
OURO BRANCO-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
PARANA-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARAU-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
PARELHAS-RN,,,,,,,,,RN,,,"4.836,34",,,,,,,-,,,,,,,"4.836,34",,,,,,,,,,"13.553,22",,,,,,,,,,
PATU-RN,,,,,,,,,RN,,,"3.906,27",,,,,,,-,,,,,,,"3.906,27",,,,,,,,,,"10.946,82",,,,,,,,,,
PAU DOS FERROS-RN,,,,,,,,,RN,,,"5.022,35",,,,,,,-,,,,,,,"5.022,35",,,,,,,,,,"14.074,49",,,,,,,,,,
PEDRO AVELINO-RN,,,,,,,,,RN,,,"3.720,26",,,,,,,-,,,,,,,"3.720,26",,,,,,,,,,"10.425,55",,,,,,,,,,
PENDENCIAS-RN,,,,,,,,,RN,,,"2.349.188,83",,,,,,,"134.265,78",,,,,,,"2.483.454,61",,,,,,,,,,"6.812.291,54",,,,,,,,,,
