SAO LOURENCO DA MATA-PE,,,,,PE,,,"267.176,19",,,,,,"1.973,97",,,,,,,"269.150,16",,,,,,,"2.679.703,26",,,,,,,,,,,,
SIRINHAEM-PE,,,,,PE,,,-,,,,,,"165.092,20",,,,,,,"165.092,20",,,,,,,"1.279.012,36",,,,,,,,,,,,
SURUBIM-PE,,,,,PE,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
VITORIA DE SANTO ANTAO-PE,,,,,PE,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,"3.363.618,47",,,,,,"559.322,68",,,,,,,"3.922.941,15",,,,,,,"40.839.204,30",,,,,,,,,,,,
ADRIANOPOLIS-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
AGUDOS DO SUL-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
ANTONINA-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
ARAUCARIA-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
BALSA NOVA-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
BOCAIUVA DO SUL-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
CAMPO DO TENENTE-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
CAMPO LARGO-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
CAMPO MAGRO-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
CERRO AZUL-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
COLOMBO-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTENDA-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
CURITIBA-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
DOUTOR ULYSSES-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
GUARAQUECABA-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
GUARATUBA-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
ITAPERUCU-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
LAPA-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
MANDIRITUBA-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
MATINHOS-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
MORRETES-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
PARANAGUA-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
PIEN-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
PINHAIS-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
PIRAQUARA-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
PONTAL DO PARANA-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
PORTO AMAZONAS-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
QUATRO BARRAS-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
QUITANDINHA-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
RIO BRANCO DO SUL-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
RIO NEGRO-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
SAO MATEUS DO SUL-PR,,,,,PR,,,"112.415,59",,,,,,-,,,,,,,"112.415,59",,,,,,,"1.318.618,41",,,,,,,,,,,,
TIJUCAS DO SUL-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
TUNAS DO PARANA-PR,,,,,PR,,,-,,,,,,-,,,,,,,-,,,,,,,-,,,,,,,,,,,,
PARANA  TOTAL,,,,,,,,"112.415,59",,,,,,-,,,,,,,"112.415,59",,,,,,,"1.318.618,41",,,,,,,,,,,,
ANGRA DOS REIS-RJ,,,,,RJ,,,"4.062.495,33",,,,,,"1.168.651,81",,,,,,,"5.231.147,14",,,,,,,"51.808.612,10",,,,,,,,,,,,
APERIBE-RJ,,,,,RJ,,,"352.525,48",,,,,,-,,,,,,,"352.525,48",,,,,,,"3.733.184,05",,,,,,,,,,,,
ARARUAMA-RJ,,,,,RJ,,,"637.903,28",,,,,,"2.434,91",,,,,,,"640.338,19",,,,,,,"6.784.097,18",,,,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,RJ,,,"1.995.229,74",,,,,,"1.478.179,44",,,,,,,"3.473.409,18",,,,,,,"36.332.437,58",,,,,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,RJ,,,"1.995.229,74",,,,,,"393.709,47",,,,,,,"2.388.939,21",,,,,,,"23.679.150,82",,,,,,,,,,,,
BARRA DO PIRAI-RJ,,,,,RJ,,,"604.329,42",,,,,,-,,,,,,,"604.329,42",,,,,,,"6.397.660,09",,,,,,,,,,,,
BARRA MANSA-RJ,,,,,RJ,,,"671.477,13",,,,,,-,,,,,,,"671.477,13",,,,,,,"7.078.240,00",,,,,,,,,,,,
BELFORD ROXO-RJ,,,,,RJ,,,"671.477,13",,,,,,-,,,,,,,"671.477,13",,,,,,,"7.110.826,89",,,,,,,,,,,,
BOM JARDIM-RJ,,,,,RJ,,,"453.247,06",,,,,,-,,,,,,,"453.247,06",,,,,,,"4.799.808,13",,,,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,RJ,,,"486.820,92",,,,,,-,,,,,,,"486.820,92",,,,,,,"5.155.349,57",,,,,,,,,,,,
CABO FRIO-RJ,,,,,RJ,,,"2.955.895,92",,,,,,"5.983.213,61",,,,,,,"8.939.109,53",,,,,,,"96.432.526,48",,,,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,RJ,,,"2.492.994,28",,,,,,-,,,,,,,"2.492.994,28",,,,,,,"26.103.011,06",,,,,,,,,,,,
CAMBUCI-RJ,,,,,RJ,,,"386.099,34",,,,,,-,,,,,,,"386.099,34",,,,,,,"4.085.637,80",,,,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,RJ,,,"2.955.895,92",,,,,,"27.452.853,60",,,,,,,"30.408.749,52",,,,,,,"342.578.164,27",,,,,,,,,,,,
CANTAGALO-RJ,,,,,RJ,,,"419.673,21",,,,,,-,,,,,,,"419.673,21",,,,,,,"4.444.266,70",,,,,,,,,,,,
CARAPEBUS-RJ,,,,,RJ,,,"1.625.742,75",,,,,,"385.106,06",,,,,,,"2.010.848,81",,,,,,,"21.003.578,31",,,,,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,RJ,,,"369.312,42",,,,,,-,,,,,,,"369.312,42",,,,,,,"3.910.954,75",,,,,,,,,,,,
CARMO-RJ,,,,,RJ,,,"402.886,28",,,,,,-,,,,,,,"402.886,28",,,,,,,"4.264.797,98",,,,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,RJ,,,"2.143.024,53",,,,,,"1.454.863,78",,,,,,,"3.597.888,31",,,,,,,"37.589.293,67",,,,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,RJ,,,"436.460,12",,,,,,-,,,,,,,"436.460,12",,,,,,,"4.619.798,90",,,,,,,,,,,,
CORDEIRO-RJ,,,,,RJ,,,"436.460,12",,,,,,-,,,,,,,"436.460,12",,,,,,,"4.622.037,40",,,,,,,,,,,,
DUAS BARRAS-RJ,,,,,RJ,,,"352.525,48",,,,,,-,,,,,,,"352.525,48",,,,,,,"3.733.184,05",,,,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,RJ,,,"3.186.303,41",,,,,,"441.390,72",,,,,,,"3.627.694,13",,,,,,,"35.615.118,07",,,,,,,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,RJ,,,"369.312,42",,,,,,-,,,,,,,"369.312,42",,,,,,,"3.910.954,75",,,,,,,,,,,,
GUAPIMIRIM-RJ,,,,,RJ,,,"2.981.297,73",,,,,,"324.299,80",,,,,,,"3.305.597,53",,,,,,,"34.241.531,63",,,,,,,,,,,,
IGUABA GRANDE-RJ,,,,,RJ,,,"436.460,12",,,,,,-,,,,,,,"436.460,12",,,,,,,"4.622.037,40",,,,,,,,,,,,
ITABORAI-RJ,,,,,RJ,,,"671.477,13",,,,,,"289.026,31",,,,,,,"960.503,44",,,,,,,"9.700.885,33",,,,,,,,,,,,
ITAGUAI-RJ,,,,,RJ,,,"2.734.203,73",,,,,,"860,71",,,,,,,"2.735.064,44",,,,,,,"52.394.741,88",,,,,,,,,,,,
ITALVA-RJ,,,,,RJ,,,"386.099,34",,,,,,-,,,,,,,"386.099,34",,,,,,,"4.088.848,07",,,,,,,,,,,,
ITAOCARA-RJ,,,,,RJ,,,"436.460,12",,,,,,-,,,,,,,"436.460,12",,,,,,,"4.619.590,31",,,,,,,,,,,,
ITAPERUNA-RJ,,,,,RJ,,,"604.329,42",,,,,,-,,,,,,,"604.329,42",,,,,,,"6.399.417,07",,,,,,,,,,,,
ITATIAIA-RJ,,,,,RJ,,,"470.033,98",,,,,,-,,,,,,,"470.033,98",,,,,,,"4.977.905,90",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAPERI-RJ,,,,,RJ,,,"834.736,91",,,,,,"255.047,47",,,,,,,"1.089.784,38",,,,,,,"11.786.333,24",,,,,,,,,,,,
LAJE DO MURIAE-RJ,,,,,RJ,,,"335.738,56",,,,,,-,,,,,,,"335.738,56",,,,,,,"3.555.413,44",,,,,,,,,,,,
MACAE-RJ,,,,,RJ,,,"21.549.806,94",,,,,,"5.778.159,37",,,,,,,"27.327.966,31",,,,,,,"290.374.988,66",,,,,,,,,,,,
MACUCO-RJ,,,,,RJ,,,"335.738,56",,,,,,-,,,,,,,"335.738,56",,,,,,,"3.555.822,38",,,,,,,,,,,,
MAGE-RJ,,,,,RJ,,,"3.180.716,84",,,,,,"289.026,31",,,,,,,"3.469.743,15",,,,,,,"35.893.900,22",,,,,,,,,,,,
MANGARATIBA-RJ,,,,,RJ,,,"503.607,85",,,,,,"886.760,05",,,,,,,"1.390.367,90",,,,,,,"17.307.286,97",,,,,,,,,,,,
MARICA-RJ,,,,,RJ,,,"2.808.101,13",,,,,,"10.868.742,14",,,,,,,"13.676.843,27",,,,,,,"116.452.104,87",,,,,,,,,,,,
MENDES-RJ,,,,,RJ,,,"402.886,28",,,,,,-,,,,,,,"402.886,28",,,,,,,"4.267.150,44",,,,,,,,,,,,
MESQUITA-RJ,,,,,RJ,,,"671.477,13",,,,,,-,,,,,,,"671.477,13",,,,,,,"7.107.362,07",,,,,,,,,,,,
MIGUEL PEREIRA-RJ,,,,,RJ,,,"453.247,06",,,,,,-,,,,,,,"453.247,06",,,,,,,"4.799.808,13",,,,,,,,,,,,
MIRACEMA-RJ,,,,,RJ,,,"453.247,06",,,,,,-,,,,,,,"453.247,06",,,,,,,"4.799.644,56",,,,,,,,,,,,
NATIVIDADE-RJ,,,,,RJ,,,"386.099,34",,,,,,-,,,,,,,"386.099,34",,,,,,,"4.089.420,57",,,,,,,,,,,,
NILOPOLIS-RJ,,,,,RJ,,,"671.477,13",,,,,,-,,,,,,,"671.477,13",,,,,,,"7.110.826,89",,,,,,,,,,,,
NITEROI-RJ,,,,,RJ,,,"2.955.895,92",,,,,,"8.708.452,43",,,,,,,"11.664.348,35",,,,,,,"100.560.823,50",,,,,,,,,,,,
NOVA FRIBURGO-RJ,,,,,RJ,,,"671.477,13",,,,,,-,,,,,,,"671.477,13",,,,,,,"7.110.826,89",,,,,,,,,,,,
NOVA IGUACU-RJ,,,,,RJ,,,"671.477,13",,,,,,-,,,,,,,"671.477,13",,,,,,,"7.107.371,26",,,,,,,,,,,,
PARACAMBI-RJ,,,,,RJ,,,"750.802,27",,,,,,"1.096,32",,,,,,,"751.898,59",,,,,,,"8.032.982,48",,,,,,,,,,,,
PARATI-RJ,,,,,RJ,,,"2.216.921,93",,,,,,"2.758.583,65",,,,,,,"4.975.505,58",,,,,,,"52.106.858,48",,,,,,,,,,,,
PATY DO ALFERES-RJ,,,,,RJ,,,"453.247,06",,,,,,-,,,,,,,"453.247,06",,,,,,,"4.800.339,74",,,,,,,,,,,,
PETROPOLIS-RJ,,,,,RJ,,,"671.477,13",,,,,,-,,,,,,,"671.477,13",,,,,,,"7.107.938,69",,,,,,,,,,,,
PINHEIRAL-RJ,,,,,RJ,,,"436.460,12",,,,,,-,,,,,,,"436.460,12",,,,,,,"4.622.078,29",,,,,,,,,,,,
PIRAI-RJ,,,,,RJ,,,"683.654,55",,,,,,"7.419,94",,,,,,,"691.074,49",,,,,,,"7.372.182,57",,,,,,,,,,,,
PORCIUNCULA-RJ,,,,,RJ,,,"402.886,28",,,,,,-,,,,,,,"402.886,28",,,,,,,"4.266.496,15",,,,,,,,,,,,
PORTO REAL-RJ,,,,,RJ,,,"402.886,28",,,,,,-,,,,,,,"402.886,28",,,,,,,"4.266.414,36",,,,,,,,,,,,
QUATIS-RJ,,,,,RJ,,,"369.312,42",,,,,,-,,,,,,,"369.312,42",,,,,,,"3.911.649,93",,,,,,,,,,,,
QUEIMADOS-RJ,,,,,RJ,,,"654.690,20",,,,,,-,,,,,,,"654.690,20",,,,,,,"6.933.015,34",,,,,,,,,,,,
QUISSAMA-RJ,,,,,RJ,,,"1.921.332,35",,,,,,"2.030.545,78",,,,,,,"3.951.878,13",,,,,,,"44.293.849,33",,,,,,,,,,,,
RESENDE-RJ,,,,,RJ,,,"868.310,77",,,,,,"16.226,68",,,,,,,"884.537,45",,,,,,,"9.416.490,95",,,,,,,,,,,,
RIO BONITO-RJ,,,,,RJ,,,"537.181,70",,,,,,-,,,,,,,"537.181,70",,,,,,,"5.686.327,44",,,,,,,,,,,,
RIO CLARO-RJ,,,,,RJ,,,"402.886,28",,,,,,-,,,,,,,"402.886,28",,,,,,,"4.266.332,58",,,,,,,,,,,,
RIO DAS FLORES-RJ,,,,,RJ,,,"566.146,05",,,,,,"2.552,64",,,,,,,"568.698,69",,,,,,,"6.085.404,72",,,,,,,,,,,,
RIO DAS OSTRAS-RJ,,,,,RJ,,,"2.734.203,73",,,,,,"5.863.835,30",,,,,,,"8.598.039,03",,,,,,,"95.305.738,48",,,,,,,,,,,,
RIO DE JANEIRO-RJ,,,,,RJ,,,"4.062.495,33",,,,,,"2.749.005,28",,,,,,,"6.811.500,61",,,,,,,"64.907.281,47",,,,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,RJ,,,"352.525,48",,,,,,-,,,,,,,"352.525,48",,,,,,,"3.730.736,96",,,,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,RJ,,,"520.394,78",,,,,,-,,,,,,,"520.394,78",,,,,,,"5.507.762,34",,,,,,,,,,,,
SAO FIDELIS-RJ,,,,,RJ,,,"503.607,85",,,,,,-,,,,,,,"503.607,85",,,,,,,"5.333.160,97",,,,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,RJ,,,"520.394,78",,,,,,-,,,,,,,"520.394,78",,,,,,,"5.511.258,87",,,,,,,,,,,,
SAO GONCALO-RJ,,,,,RJ,,,"671.477,13",,,,,,"289.026,31",,,,,,,"960.503,44",,,,,,,"9.700.885,33",,,,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,RJ,,,"2.143.024,53",,,,,,"5.369.093,02",,,,,,,"7.512.117,55",,,,,,,"78.502.105,04",,,,,,,,,,,,
SAO JOAO DE MERITI-RJ,,,,,RJ,,,"671.477,13",,,,,,-,,,,,,,"671.477,13",,,,,,,"7.110.009,02",,,,,,,,,,,,
SAO JOSE DE UBA-RJ,,,,,RJ,,,"335.738,56",,,,,,-,,,,,,,"335.738,56",,,,,,,"3.553.420,30",,,,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,RJ,,,"436.460,12",,,,,,-,,,,,,,"436.460,12",,,,,,,"4.622.446,33",,,,,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,RJ,,,"604.329,42",,,,,,-,,,,,,,"604.329,42",,,,,,,"6.399.089,92",,,,,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,RJ,,,"335.738,56",,,,,,-,,,,,,,"335.738,56",,,,,,,"3.556.026,84",,,,,,,,,,,,
SAQUAREMA-RJ,,,,,RJ,,,"2.586.408,93",,,,,,"325.797,99",,,,,,,"2.912.206,92",,,,,,,"21.017.937,69",,,,,,,,,,,,
SEROPEDICA-RJ,,,,,RJ,,,"587.542,49",,,,,,-,,,,,,,"587.542,49",,,,,,,"6.221.973,46",,,,,,,,,,,,
SILVA JARDIM-RJ,,,,,RJ,,,"2.235.098,31",,,,,,-,,,,,,,"2.235.098,31",,,,,,,"23.402.699,53",,,,,,,,,,,,
SUMIDOURO-RJ,,,,,RJ,,,"386.099,34",,,,,,-,,,,,,,"386.099,34",,,,,,,"4.088.725,39",,,,,,,,,,,,
TANGUA-RJ,,,,,RJ,,,"470.033,98",,,,,,-,,,,,,,"470.033,98",,,,,,,"4.977.578,75",,,,,,,,,,,,
TERESOPOLIS-RJ,,,,,RJ,,,"671.477,13",,,,,,-,,,,,,,"671.477,13",,,,,,,"7.110.826,89",,,,,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,RJ,,,"352.525,48",,,,,,-,,,,,,,"352.525,48",,,,,,,"3.733.184,05",,,,,,,,,,,,
VALENCA-RJ,,,,,RJ,,,"570.755,56",,,,,,-,,,,,,,"570.755,56",,,,,,,"6.044.202,88",,,,,,,,,,,,
VARRE-SAI-RJ,,,,,RJ,,,"335.738,56",,,,,,-,,,,,,,"335.738,56",,,,,,,"3.555.413,44",,,,,,,,,,,,
VASSOURAS-RJ,,,,,RJ,,,"486.820,92",,,,,,-,,,,,,,"486.820,92",,,,,,,"5.155.349,57",,,,,,,,,,,,
VOLTA REDONDA-RJ,,,,,RJ,,,"901.884,62",,,,,,"96.372,40",,,,,,,"998.257,02",,,,,,,"10.645.867,07",,,,,,,,,,,,
RIO DE JANEIRO  TOTAL,,,,,,,,"110.883.862,08",,,,,,"85.670.333,30",,,,,,,"196.554.195,38",,,,,,,"2.055.578.773,92",,,,,,,,,,,,
ACARI-RN,,,,,RN,,,"2.566,23",,,,,,-,,,,,,,"2.566,23",,,,,,,"30.301,47",,,,,,,,,,,,
ACU-RN,,,,,RN,,,"249.193,26",,,,,,"115.190,86",,,,,,,"364.384,12",,,,,,,"4.076.533,68",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFONSO BEZERRA-RN,,,,,RN,,,"939.931,58",,,,,,"67,31",,,,,,,"939.998,89",,,,,,,"1.577.741,51",,,,,,,,,,,,
AGUA NOVA-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
ALEXANDRIA-RN,,,,,RN,,,"2.688,43",,,,,,-,,,,,,,"2.688,43",,,,,,,"31.744,41",,,,,,,,,,,,
ALMINO AFONSO-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
ALTO DO RODRIGUES-RN,,,,,RN,,,"1.335.141,45",,,,,,"96.354,15",,,,,,,"1.431.495,60",,,,,,,"16.401.216,22",,,,,,,,,,,,
ANGICOS-RN,,,,,RN,,,-,,,,,,-,,,,,,,-,,,,,,,"15.380,20",,,,,,,,,,,,
ANTONIO MARTINS-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
APODI-RN,,,,,RN,,,"169.704,18",,,,,,"92.107,99",,,,,,,"261.812,17",,,,,,,"2.999.128,00",,,,,,,,,,,,
AREIA BRANCA-RN,,,,,RN,,,"305.477,07",,,,,,"209.782,58",,,,,,,"515.259,65",,,,,,,"6.300.201,40",,,,,,,,,,,,
AUGUSTO SEVERO-RN,,,,,RN,,,"2.503,50",,,,,,"44,60",,,,,,,"2.548,10",,,,,,,"36.253,89",,,,,,,,,,,,
BARAUNA-RN,,,,,RN,,,"3.299,44",,,,,,-,,,,,,,"3.299,44",,,,,,,"38.959,05",,,,,,,,,,,,
CAICO-RN,,,,,RN,,,"4.032,65",,,,,,-,,,,,,,"4.032,65",,,,,,,"47.616,64",,,,,,,,,,,,
CARAUBAS-RN,,,,,RN,,,"113.916,63",,,,,,"43.612,32",,,,,,,"157.528,95",,,,,,,"1.840.963,32",,,,,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
CARNAUBAIS-RN,,,,,RN,,,"135.917,17",,,,,,"65.431,30",,,,,,,"201.348,47",,,,,,,"2.676.968,84",,,,,,,,,,,,
CERRO CORA-RN,,,,,RN,,,"2.566,23",,,,,,-,,,,,,,"2.566,23",,,,,,,"30.301,47",,,,,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
CRUZETA-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
CURRAIS NOVOS-RN,,,,,RN,,,"3.788,25",,,,,,-,,,,,,,"3.788,25",,,,,,,"44.730,80",,,,,,,,,,,,
DOUTOR SEVERIANO-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
ENCANTO-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
EQUADOR-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
FELIPE GUERRA-RN,,,,,RN,,,"1.198.427,90",,,,,,"26.167,56",,,,,,,"1.224.595,46",,,,,,,"13.735.368,58",,,,,,,,,,,,
FLORANIA-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
FRANCISCO DANTAS-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
FRUTUOSO GOMES-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
GALINHOS-RN,,,,,RN,,,"2.444,03",,,,,,"32.255,14",,,,,,,"34.699,17",,,,,,,"474.322,95",,,,,,,,,,,,
GOIANINHA-RN,,,,,RN,,,"921.136,68",,,,,,-,,,,,,,"921.136,68",,,,,,,"10.012.456,95",,,,,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,RN,,,"161.417,16",,,,,,"83.775,03",,,,,,,"245.192,19",,,,,,,"2.782.940,83",,,,,,,,,,,,
GROSSOS-RN,,,,,RN,,,"911.521,83",,,,,,"36.839,37",,,,,,,"948.361,20",,,,,,,"9.774.381,42",,,,,,,,,,,,
GUAMARE-RN,,,,,RN,,,"1.211.891,52",,,,,,"451.325,39",,,,,,,"1.663.216,91",,,,,,,"17.798.112,96",,,,,,,,,,,,
IELMO MARINHO-RN,,,,,RN,,,"921.136,68",,,,,,-,,,,,,,"921.136,68",,,,,,,"5.601.737,87",,,,,,,,,,,,
IPANGUACU-RN,,,,,RN,,,"2.688,43",,,,,,-,,,,,,,"2.688,43",,,,,,,"31.744,41",,,,,,,,,,,,
IPUEIRA-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
ITAJA-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
ITAU-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
JANDAIRA-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
JANDUIS-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
JARDIM DE PIRANHAS-RN,,,,,RN,,,"2.688,43",,,,,,-,,,,,,,"2.688,43",,,,,,,"31.744,41",,,,,,,,,,,,
JARDIM DO SERIDO-RN,,,,,RN,,,"2.688,43",,,,,,-,,,,,,,"2.688,43",,,,,,,"31.744,41",,,,,,,,,,,,
JOAO DIAS-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
JOSE DA PENHA-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
JUCURUTU-RN,,,,,RN,,,"2.932,84",,,,,,-,,,,,,,"2.932,84",,,,,,,"34.630,27",,,,,,,,,,,,
LAGOA NOVA-RN,,,,,RN,,,"2.688,43",,,,,,-,,,,,,,"2.688,43",,,,,,,"31.744,41",,,,,,,,,,,,
LUCRECIA-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
LUIS GOMES-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
MACAIBA-RN,,,,,RN,,,"267.176,19",,,,,,"1.589,74",,,,,,,"268.765,93",,,,,,,"2.681.446,26",,,,,,,,,,,,
MACAU-RN,,,,,RN,,,"1.415.674,17",,,,,,"385.421,39",,,,,,,"1.801.095,56",,,,,,,"19.650.954,44",,,,,,,,,,,,
MAJOR SALES-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
MARCELINO VIEIRA-RN,,,,,RN,,,"2.444,03",,,,,,-,,,,,,,"2.444,03",,,,,,,"28.858,55",,,,,,,,,,,,
