APERIBE-RJ,,,,,,,,,,RJ,,,,"491.179,47",,,,,,,,-,,,,,,"491.179,47",,,,,,,,,"2.316.079,24",,,,,,,
ARARUAMA-RJ,,,,,,,,,,RJ,,,,"888.800,95",,,,,,,,-,,,,,,"888.800,95",,,,,,,,,"4.190.753,73",,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,,,RJ,,,,"3.013.879,36",,,,,,,,"2.490.928,78",,,,,,"5.504.808,14",,,,,,,,,"26.063.003,48",,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,,,,RJ,,,,"3.013.879,36",,,,,,,,"1.035.059,44",,,,,,"4.048.938,80",,,,,,,,,"17.737.942,79",,,,,,,
BARRA DO PIRAI-RJ,,,,,,,,,,RJ,,,,"842.021,96",,,,,,,,-,,,,,,"842.021,96",,,,,,,,,"3.969.307,22",,,,,,,
BARRA MANSA-RJ,,,,,,,,,,RJ,,,,"935.579,96",,,,,,,,-,,,,,,"935.579,96",,,,,,,,,"4.320.512,95",,,,,,,
BELFORD ROXO-RJ,,,,,,,,,,RJ,,,,"935.579,96",,,,,,,,-,,,,,,"935.579,96",,,,,,,,,"4.410.854,89",,,,,,,
BOM JARDIM-RJ,,,,,,,,,,RJ,,,,"631.516,46",,,,,,,,-,,,,,,"631.516,46",,,,,,,,,"2.977.334,89",,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,,,,RJ,,,,"678.295,47",,,,,,,,-,,,,,,"678.295,47",,,,,,,,,"3.197.832,99",,,,,,,
CABO FRIO-RJ,,,,,,,,,,RJ,,,,"4.465.006,46",,,,,,,,"11.919.437,26",,,,,,"16.384.443,72",,,,,,,,,"76.676.710,08",,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,,,,RJ,,,,"3.537.347,35",,,,,,,,-,,,,,,"3.537.347,35",,,,,,,,,"16.796.789,15",,,,,,,
CAMBUCI-RJ,,,,,,,,,,RJ,,,,"537.958,47",,,,,,,,-,,,,,,"537.958,47",,,,,,,,,"2.536.231,19",,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,,,,RJ,,,,"4.465.006,46",,,,,,,,"51.184.539,44",,,,,,"55.649.545,90",,,,,,,,,"265.360.320,85",,,,,,,
CANTAGALO-RJ,,,,,,,,,,RJ,,,,"584.737,47",,,,,,,,-,,,,,,"584.737,47",,,,,,,,,"2.756.792,00",,,,,,,
CARAPEBUS-RJ,,,,,,,,,,RJ,,,,"2.455.753,55",,,,,,,,"782.322,68",,,,,,"3.238.076,23",,,,,,,,,"15.578.068,48",,,,,,,
CARDOSO MOREIRA-RJ,,,,,,,,,,RJ,,,,"514.568,97",,,,,,,,-,,,,,,"514.568,97",,,,,,,,,"2.425.975,68",,,,,,,
CARMO-RJ,,,,,,,,,,RJ,,,,"561.347,97",,,,,,,,-,,,,,,"561.347,97",,,,,,,,,"2.646.512,93",,,,,,,
CASIMIRO DE ABREU-RJ,,,,,,,,,,RJ,,,,"3.237.129,68",,,,,,,,"3.466.719,47",,,,,,"6.703.849,15",,,,,,,,,"31.658.828,59",,,,,,,
CONCEICAO DE MACABU-RJ,,,,,,,,,,RJ,,,,"608.126,97",,,,,,,,-,,,,,,"608.126,97",,,,,,,,,"2.867.499,71",,,,,,,
CORDEIRO-RJ,,,,,,,,,,RJ,,,,"608.126,97",,,,,,,,-,,,,,,"608.126,97",,,,,,,,,"2.867.489,94",,,,,,,
DUAS BARRAS-RJ,,,,,,,,,,RJ,,,,"491.179,47",,,,,,,,-,,,,,,"491.179,47",,,,,,,,,"2.315.696,97",,,,,,,
DUQUE DE CAXIAS-RJ,,,,,,,,,,RJ,,,,"4.465.006,46",,,,,,,,"291.548,66",,,,,,"4.756.555,12",,,,,,,,,"23.106.864,69",,,,,,,
ENGENHEIRO PAULO DE FRONTIN-RJ,,,,,,,,,,RJ,,,,"514.568,97",,,,,,,,-,,,,,,"514.568,97",,,,,,,,,"2.425.974,25",,,,,,,
GUAPIMIRIM-RJ,,,,,,,,,,RJ,,,,"3.903.279,84",,,,,,,,"291.548,66",,,,,,"4.194.828,50",,,,,,,,,"19.851.637,41",,,,,,,
IGUABA GRANDE-RJ,,,,,,,,,,RJ,,,,"608.126,97",,,,,,,,-,,,,,,"608.126,97",,,,,,,,,"2.867.501,40",,,,,,,
ITABORAI-RJ,,,,,,,,,,RJ,,,,"935.579,96",,,,,,,,"291.548,66",,,,,,"1.227.128,62",,,,,,,,,"5.725.671,71",,,,,,,
ITAGUAI-RJ,,,,,,,,,,RJ,,,,"4.130.130,97",,,,,,,,"1.168,51",,,,,,"4.131.299,48",,,,,,,,,"13.548.403,27",,,,,,,
ITALVA-RJ,,,,,,,,,,RJ,,,,"537.958,47",,,,,,,,-,,,,,,"537.958,47",,,,,,,,,"2.536.199,38",,,,,,,
ITAOCARA-RJ,,,,,,,,,,RJ,,,,"608.126,97",,,,,,,,-,,,,,,"608.126,97",,,,,,,,,"2.867.056,90",,,,,,,
ITAPERUNA-RJ,,,,,,,,,,RJ,,,,"842.021,96",,,,,,,,-,,,,,,"842.021,96",,,,,,,,,"3.969.766,97",,,,,,,
ITATIAIA-RJ,,,,,,,,,,RJ,,,,"654.905,96",,,,,,,,-,,,,,,"654.905,96",,,,,,,,,"3.087.591,07",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAPERI-RJ,,,,,,,,,,RJ,,,,"842.021,96",,,,,,,,-,,,,,,"842.021,96",,,,,,,,,"3.879.362,15",,,,,,,
LAJE DO MURIAE-RJ,,,,,,,,,,RJ,,,,"467.789,97",,,,,,,,-,,,,,,"467.789,97",,,,,,,,,"2.205.415,21",,,,,,,
MACAE-RJ,,,,,,,,,,RJ,,,,"32.295.505,60",,,,,,,,"10.397.394,01",,,,,,"42.692.899,61",,,,,,,,,"201.747.877,37",,,,,,,
MACUCO-RJ,,,,,,,,,,RJ,,,,"467.789,97",,,,,,,,-,,,,,,"467.789,97",,,,,,,,,"2.205.430,99",,,,,,,
MAGE-RJ,,,,,,,,,,RJ,,,,"4.513.167,31",,,,,,,,"291.548,66",,,,,,"4.804.715,97",,,,,,,,,"22.747.640,39",,,,,,,
MANGARATIBA-RJ,,,,,,,,,,RJ,,,,"701.684,96",,,,,,,,"855.762,51",,,,,,"1.557.447,47",,,,,,,,,"10.851.114,46",,,,,,,
MARICA-RJ,,,,,,,,,,RJ,,,,"4.241.756,14",,,,,,,,"3.623.551,63",,,,,,"7.865.307,77",,,,,,,,,"35.758.752,38",,,,,,,
MENDES-RJ,,,,,,,,,,RJ,,,,"561.347,97",,,,,,,,-,,,,,,"561.347,97",,,,,,,,,"2.646.452,39",,,,,,,
MESQUITA-RJ,,,,,,,,,,RJ,,,,"935.579,96",,,,,,,,-,,,,,,"935.579,96",,,,,,,,,"4.410.864,91",,,,,,,
MIGUEL PEREIRA-RJ,,,,,,,,,,RJ,,,,"631.516,46",,,,,,,,-,,,,,,"631.516,46",,,,,,,,,"2.977.329,13",,,,,,,
MIRACEMA-RJ,,,,,,,,,,RJ,,,,"631.516,46",,,,,,,,-,,,,,,"631.516,46",,,,,,,,,"2.977.328,88",,,,,,,
NATIVIDADE-RJ,,,,,,,,,,RJ,,,,"537.958,47",,,,,,,,-,,,,,,"537.958,47",,,,,,,,,"2.536.244,45",,,,,,,
NILOPOLIS-RJ,,,,,,,,,,RJ,,,,"935.579,96",,,,,,,,-,,,,,,"935.579,96",,,,,,,,,"4.410.822,91",,,,,,,
NITEROI-RJ,,,,,,,,,,RJ,,,,"4.465.006,46",,,,,,,,"2.726.201,67",,,,,,"7.191.208,13",,,,,,,,,"33.072.767,24",,,,,,,
NOVA FRIBURGO-RJ,,,,,,,,,,RJ,,,,"935.579,96",,,,,,,,-,,,,,,"935.579,96",,,,,,,,,"4.410.869,58",,,,,,,
NOVA IGUACU-RJ,,,,,,,,,,RJ,,,,"935.579,96",,,,,,,,-,,,,,,"935.579,96",,,,,,,,,"4.410.864,66",,,,,,,
PARACAMBI-RJ,,,,,,,,,,RJ,,,,"725.074,46",,,,,,,,-,,,,,,"725.074,46",,,,,,,,,"3.418.417,07",,,,,,,
PARATI-RJ,,,,,,,,,,RJ,,,,"3.348.754,84",,,,,,,,"2.778.387,44",,,,,,"6.127.142,28",,,,,,,,,"33.260.753,43",,,,,,,
PATY DO ALFERES-RJ,,,,,,,,,,RJ,,,,"631.516,46",,,,,,,,-,,,,,,"631.516,46",,,,,,,,,"2.977.328,88",,,,,,,
PETROPOLIS-RJ,,,,,,,,,,RJ,,,,"935.579,96",,,,,,,,-,,,,,,"935.579,96",,,,,,,,,"4.410.854,89",,,,,,,
PINHEIRAL-RJ,,,,,,,,,,RJ,,,,"608.126,97",,,,,,,,-,,,,,,"608.126,97",,,,,,,,,"2.867.062,91",,,,,,,
PIRAI-RJ,,,,,,,,,,RJ,,,,"631.516,46",,,,,,,,-,,,,,,"631.516,46",,,,,,,,,"2.886.977,17",,,,,,,
PORCIUNCULA-RJ,,,,,,,,,,RJ,,,,"561.347,97",,,,,,,,-,,,,,,"561.347,97",,,,,,,,,"2.646.478,70",,,,,,,
PORTO REAL-RJ,,,,,,,,,,RJ,,,,"561.347,97",,,,,,,,-,,,,,,"561.347,97",,,,,,,,,"2.646.956,70",,,,,,,
QUATIS-RJ,,,,,,,,,,RJ,,,,"514.568,97",,,,,,,,-,,,,,,"514.568,97",,,,,,,,,"2.425.972,08",,,,,,,
QUEIMADOS-RJ,,,,,,,,,,RJ,,,,"912.190,45",,,,,,,,-,,,,,,"912.190,45",,,,,,,,,"4.300.598,71",,,,,,,
QUISSAMA-RJ,,,,,,,,,,RJ,,,,"2.902.254,19",,,,,,,,"5.266.376,14",,,,,,"8.168.630,33",,,,,,,,,"38.340.136,40",,,,,,,
RESENDE-RJ,,,,,,,,,,RJ,,,,"888.800,95",,,,,,,,-,,,,,,"888.800,95",,,,,,,,,"4.190.328,14",,,,,,,
RIO BONITO-RJ,,,,,,,,,,RJ,,,,"748.463,97",,,,,,,,-,,,,,,"748.463,97",,,,,,,,,"3.528.633,90",,,,,,,
RIO CLARO-RJ,,,,,,,,,,RJ,,,,"561.347,97",,,,,,,,-,,,,,,"561.347,97",,,,,,,,,"2.646.427,97",,,,,,,
RIO DAS FLORES-RJ,,,,,,,,,,RJ,,,,"467.789,97",,,,,,,,-,,,,,,"467.789,97",,,,,,,,,"2.205.415,21",,,,,,,
RIO DAS OSTRAS-RJ,,,,,,,,,,RJ,,,,"4.130.130,97",,,,,,,,"12.401.172,37",,,,,,"16.531.303,34",,,,,,,,,"78.457.256,08",,,,,,,
RIO DE JANEIRO-RJ,,,,,,,,,,RJ,,,,"6.600.536,83",,,,,,,,"1.628.965,26",,,,,,"8.229.502,09",,,,,,,,,"38.530.237,82",,,,,,,
SANTA MARIA MADALENA-RJ,,,,,,,,,,RJ,,,,"491.179,47",,,,,,,,-,,,,,,"491.179,47",,,,,,,,,"2.315.700,46",,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,,,,,,RJ,,,,"725.074,46",,,,,,,,-,,,,,,"725.074,46",,,,,,,,,"3.418.420,67",,,,,,,
SAO FIDELIS-RJ,,,,,,,,,,RJ,,,,"701.684,96",,,,,,,,-,,,,,,"701.684,96",,,,,,,,,"3.308.148,32",,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,,,,,,RJ,,,,"725.074,46",,,,,,,,-,,,,,,"725.074,46",,,,,,,,,"3.418.407,05",,,,,,,
SAO GONCALO-RJ,,,,,,,,,,RJ,,,,"935.579,96",,,,,,,,"291.548,66",,,,,,"1.227.128,62",,,,,,,,,"5.725.624,40",,,,,,,
SAO JOAO DA BARRA-RJ,,,,,,,,,,RJ,,,,"3.237.129,68",,,,,,,,"6.713.469,57",,,,,,"9.950.599,25",,,,,,,,,"56.115.713,83",,,,,,,
SAO JOAO DE MERITI-RJ,,,,,,,,,,RJ,,,,"935.579,96",,,,,,,,-,,,,,,"935.579,96",,,,,,,,,"4.410.864,91",,,,,,,
SAO JOSE DE UBA-RJ,,,,,,,,,,RJ,,,,"467.789,97",,,,,,,,-,,,,,,"467.789,97",,,,,,,,,"2.205.432,43",,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,,,,,,RJ,,,,"608.126,97",,,,,,,,-,,,,,,"608.126,97",,,,,,,,,"2.867.505,00",,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,,,,,,RJ,,,,"842.021,96",,,,,,,,-,,,,,,"842.021,96",,,,,,,,,"3.970.221,24",,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,,,,,,RJ,,,,"467.789,97",,,,,,,,-,,,,,,"467.789,97",,,,,,,,,"2.205.432,43",,,,,,,
SAQUAREMA-RJ,,,,,,,,,,RJ,,,,"818.632,45",,,,,,,,-,,,,,,"818.632,45",,,,,,,,,"3.860.392,42",,,,,,,
SEROPEDICA-RJ,,,,,,,,,,RJ,,,,"818.632,45",,,,,,,,-,,,,,,"818.632,45",,,,,,,,,"3.859.506,80",,,,,,,
SILVA JARDIM-RJ,,,,,,,,,,RJ,,,,"3.171.414,87",,,,,,,,-,,,,,,"3.171.414,87",,,,,,,,,"15.059.148,92",,,,,,,
SUMIDOURO-RJ,,,,,,,,,,RJ,,,,"537.958,47",,,,,,,,-,,,,,,"537.958,47",,,,,,,,,"2.536.247,33",,,,,,,
TANGUA-RJ,,,,,,,,,,RJ,,,,"654.905,96",,,,,,,,-,,,,,,"654.905,96",,,,,,,,,"3.087.605,41",,,,,,,
TERESOPOLIS-RJ,,,,,,,,,,RJ,,,,"935.579,96",,,,,,,,-,,,,,,"935.579,96",,,,,,,,,"4.410.864,91",,,,,,,
TRAJANO DE MORAIS-RJ,,,,,,,,,,RJ,,,,"491.179,47",,,,,,,,-,,,,,,"491.179,47",,,,,,,,,"2.316.146,87",,,,,,,
VALENCA-RJ,,,,,,,,,,RJ,,,,"795.242,96",,,,,,,,-,,,,,,"795.242,96",,,,,,,,,"3.749.235,19",,,,,,,
VARRE-SAI-RJ,,,,,,,,,,RJ,,,,"467.789,97",,,,,,,,-,,,,,,"467.789,97",,,,,,,,,"2.205.432,43",,,,,,,
VASSOURAS-RJ,,,,,,,,,,RJ,,,,"678.295,47",,,,,,,,-,,,,,,"678.295,47",,,,,,,,,"3.197.877,06",,,,,,,
VOLTA REDONDA-RJ,,,,,,,,,,RJ,,,,"935.579,96",,,,,,,,-,,,,,,"935.579,96",,,,,,,,,"4.320.506,48",,,,,,,
RIO DE JANEIRO  TOTAL,,,,,,,,,,,,,,"157.477.797,25",,,,,,,,"119.870.216,15",,,,,,"277.348.013,40",,,,,,,,,"1.324.465.870,53",,,,,,,
ACARI-RN,,,,,,,,,,RN,,,,"4.160,06",,,,,,,,-,,,,,,"4.160,06",,,,,,,,,"18.795,04",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACU-RN,,,,,,,,,,RN,,,,"344.917,26",,,,,,,,"139.693,06",,,,,,"484.610,32",,,,,,,,,"2.311.294,48",,,,,,,
AFONSO BEZERRA-RN,,,,,,,,,,RN,,,,"95.243,41",,,,,,,,"380,66",,,,,,"95.624,07",,,,,,,,,"271.948,25",,,,,,,
AGUA NOVA-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
ALEXANDRIA-RN,,,,,,,,,,RN,,,,"4.358,16",,,,,,,,-,,,,,,"4.358,16",,,,,,,,,"19.690,04",,,,,,,
ALMINO AFONSO-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
ALTO DO RODRIGUES-RN,,,,,,,,,,RN,,,,"2.380.125,94",,,,,,,,"138.549,78",,,,,,"2.518.675,72",,,,,,,,,"11.741.227,89",,,,,,,
ANGICOS-RN,,,,,,,,,,RN,,,,"3.265,41",,,,,,,,"2.106,19",,,,,,"5.371,60",,,,,,,,,"27.718,23",,,,,,,
ANTONIO MARTINS-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
APODI-RN,,,,,,,,,,RN,,,,"346.172,37",,,,,,,,"210.727,15",,,,,,"556.899,52",,,,,,,,,"2.502.819,31",,,,,,,
AREIA BRANCA-RN,,,,,,,,,,RN,,,,"552.188,69",,,,,,,,"387.357,68",,,,,,"939.546,37",,,,,,,,,"4.082.148,51",,,,,,,
AUGUSTO SEVERO-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
BARAUNA-RN,,,,,,,,,,RN,,,,"5.348,66",,,,,,,,-,,,,,,"5.348,66",,,,,,,,,"24.165,07",,,,,,,
CAICO-RN,,,,,,,,,,RN,,,,"6.537,25",,,,,,,,-,,,,,,"6.537,25",,,,,,,,,"29.535,10",,,,,,,
CARAUBAS-RN,,,,,,,,,,RN,,,,"179.434,48",,,,,,,,"72.938,02",,,,,,"252.372,50",,,,,,,,,"1.166.445,80",,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
CARNAUBAIS-RN,,,,,,,,,,RN,,,,"296.074,23",,,,,,,,"134.164,56",,,,,,"430.238,79",,,,,,,,,"1.967.384,18",,,,,,,
CERRO CORA-RN,,,,,,,,,,RN,,,,"4.160,06",,,,,,,,-,,,,,,"4.160,06",,,,,,,,,"18.795,04",,,,,,,
CORONEL JOAO PESSOA-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
CRUZETA-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
CURRAIS NOVOS-RN,,,,,,,,,,RN,,,,"6.141,05",,,,,,,,-,,,,,,"6.141,05",,,,,,,,,"27.745,08",,,,,,,
DOUTOR SEVERIANO-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
ENCANTO-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
EQUADOR-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
FELIPE GUERRA-RN,,,,,,,,,,RN,,,,"181.629,12",,,,,,,,"59.846,36",,,,,,"241.475,48",,,,,,,,,"1.007.550,81",,,,,,,
FLORANIA-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
FRANCISCO DANTAS-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
FRUTUOSO GOMES-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
GALINHOS-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,"46.667,29",,,,,,"50.629,26",,,,,,,,,"273.612,23",,,,,,,
GOIANINHA-RN,,,,,,,,,,RN,,,,"1.239.554,31",,,,,,,,-,,,,,,"1.239.554,31",,,,,,,,,"5.812.653,50",,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,,,,,,RN,,,,"294.933,17",,,,,,,,"177.967,43",,,,,,"472.900,60",,,,,,,,,"2.117.357,84",,,,,,,
GROSSOS-RN,,,,,,,,,,RN,,,,"59.228,11",,,,,,,,"50.257,85",,,,,,"109.485,96",,,,,,,,,"504.224,41",,,,,,,
GUAMARE-RN,,,,,,,,,,RN,,,,"2.206.736,96",,,,,,,,"722.217,76",,,,,,"2.928.954,72",,,,,,,,,"13.210.413,03",,,,,,,
IELMO MARINHO-RN,,,,,,,,,,RN,,,,"1.239.554,31",,,,,,,,-,,,,,,"1.239.554,31",,,,,,,,,"5.812.651,70",,,,,,,
IPANGUACU-RN,,,,,,,,,,RN,,,,"4.358,16",,,,,,,,-,,,,,,"4.358,16",,,,,,,,,"19.690,04",,,,,,,
IPUEIRA-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
ITAJA-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
ITAU-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
JANDAIRA-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
JANDUIS-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
JARDIM DE PIRANHAS-RN,,,,,,,,,,RN,,,,"4.358,16",,,,,,,,-,,,,,,"4.358,16",,,,,,,,,"19.690,04",,,,,,,
JARDIM DO SERIDO-RN,,,,,,,,,,RN,,,,"4.358,16",,,,,,,,-,,,,,,"4.358,16",,,,,,,,,"19.690,04",,,,,,,
JOAO DIAS-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
JOSE DA PENHA-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
JUCURUTU-RN,,,,,,,,,,RN,,,,"4.754,36",,,,,,,,-,,,,,,"4.754,36",,,,,,,,,"21.480,06",,,,,,,
LAGOA NOVA-RN,,,,,,,,,,RN,,,,"4.358,16",,,,,,,,-,,,,,,"4.358,16",,,,,,,,,"19.690,04",,,,,,,
LUCRECIA-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
LUIS GOMES-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
MACAIBA-RN,,,,,,,,,,RN,,,,"1.195,85",,,,,,,,-,,,,,,"1.195,85",,,,,,,,,"2.603,32",,,,,,,
MACAU-RN,,,,,,,,,,RN,,,,"2.510.245,35",,,,,,,,"520.727,31",,,,,,"3.030.972,66",,,,,,,,,"14.028.494,39",,,,,,,
MAJOR SALES-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
MARCELINO VIEIRA-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
MARTINS-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
MESSIAS TARGINO-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
MOSSORO-RN,,,,,,,,,,RN,,,,"1.466.609,37",,,,,,,,"1.236.953,52",,,,,,"2.703.562,89",,,,,,,,,"11.358.675,79",,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
OURO BRANCO-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
PARANA-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARAU-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
PARELHAS-RN,,,,,,,,,,RN,,,,"5.150,56",,,,,,,,-,,,,,,"5.150,56",,,,,,,,,"23.270,07",,,,,,,
PATU-RN,,,,,,,,,,RN,,,,"4.160,06",,,,,,,,-,,,,,,"4.160,06",,,,,,,,,"18.795,04",,,,,,,
PAU DOS FERROS-RN,,,,,,,,,,RN,,,,"5.348,66",,,,,,,,-,,,,,,"5.348,66",,,,,,,,,"24.165,07",,,,,,,
PEDRO AVELINO-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
PENDENCIAS-RN,,,,,,,,,,RN,,,,"2.364.786,98",,,,,,,,"155.290,12",,,,,,"2.520.077,10",,,,,,,,,"11.621.727,60",,,,,,,
PILOES-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
PORTALEGRE-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
PORTO DO MANGUE-RN,,,,,,,,,,RN,,,,"59.228,11",,,,,,,,"219.291,06",,,,,,"278.519,17",,,,,,,,,"1.407.557,89",,,,,,,
RAFAEL FERNANDES-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
RAFAEL GODEIRO-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
RIACHO DA CRUZ-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
RIACHO DE SANTANA-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
RODOLFO FERNANDES-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
SANTANA DO SERIDO-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
SAO FERNANDO-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
SAO FRANCISCO DO OESTE-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
SAO JOAO DO SABUGI-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
SAO JOSE DO SERIDO-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
SAO MIGUEL-RN,,,,,,,,,,RN,,,,"5.150,56",,,,,,,,-,,,,,,"5.150,56",,,,,,,,,"23.270,07",,,,,,,
SAO RAFAEL-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
SAO VICENTE-RN,,,,,,,,,,RN,,,,"3.961,97",,,,,,,,-,,,,,,"3.961,97",,,,,,,,,"17.900,05",,,,,,,
